"learning evaluation instances on certain fold","1-fold","2-fold","3-fold","4-fold","5-fold","6-fold","7-fold","8-fold","9-fold","10-fold"
8206,64.87093154,64.38946528,71.14788004,65.57485525,65.69737954,65.58193591,64.0989288,65.85448393,67.54603399,67.78827977
8207,64.87093154,64.38946528,71.14788004,65.57485525,65.69737954,65.58193591,64.0989288,65.85448393,67.54603399,67.77546778
8208,64.876563,64.39514842,71.15384615,65.58054912,65.70317782,65.5876494,64.1045834,65.86026053,67.55177908,67.78155707
8209,64.86616445,64.38487315,71.13913583,65.56970399,65.69207369,65.57676349,64.09448819,65.84912043,67.53982301,67.76875118
8210,64.87179487,64.3905552,71.14510128,65.57539683,65.6978709,65.58247594,64.10014171,65.85489599,67.53982301,67.77483944
8211,64.87742349,64.39623544,71.15106427,65.58108778,65.70366616,65.58818649,64.10579345,65.8606696,67.54556716,67.7809254
8212,64.8830503,64.40191388,71.15702479,65.58677686,65.70945946,65.59389516,64.11144341,65.86644125,67.55130927,67.78700906
8213,64.87265738,64.39164408,71.14232597,65.57593786,65.69836176,65.58301543,64.10135348,65.85530764,67.53935963,67.77421182
8214,64.87828315,64.39732143,71.14828583,65.58162591,65.704154,65.58872305,64.10700236,65.86107825,67.54510081,67.78029445
8215,64.87828315,64.38705564,71.14828583,65.58162591,65.69306095,65.57784779,64.0969163,65.86107825,67.54510081,67.78029445
8216,64.88390713,64.39273191,71.15424324,65.58731208,65.69885213,65.58355438,64.1025641,65.86684691,67.55083996,67.78637479
8217,64.87351905,64.39273191,71.13955409,65.58731208,65.69885213,65.58355438,64.1025641,65.86684691,67.55083996,67.78637479
8218,64.87351905,64.38247012,71.13955409,65.58731208,65.68776371,65.57268357,64.09248191,65.86684691,67.55083996,67.78637479
8219,64.8631343,64.3722116,71.13955409,65.57647836,65.67667904,65.56181637,64.08240289,65.86684691,67.55083996,67.77358491
8220,64.8631343,64.36195635,71.13955409,65.57647836,65.66559811,65.55095278,64.07232704,65.86684691,67.55083996,67.77358491
8221,64.8631343,64.367633,71.13955409,65.57647836,65.67139001,65.55666004,64.07797516,65.86684691,67.55083996,67.77358491
8222,64.868758,64.37330785,71.14551084,65.5821635,65.67717996,65.56236541,64.0836215,65.87261362,67.55657709,67.77358491
8223,64.8743799,64.37898089,71.15146513,65.58784676,65.68296796,65.5680689,64.08926607,65.87837838,67.56231218,67.77966421
8224,64.8743799,64.38465213,71.15146513,65.58784676,65.688754,65.57377049,64.09490886,65.87837838,67.56231218,67.77966421
8225,64.864,64.38465213,71.15146513,65.58784676,65.688754,65.57377049,64.09490886,65.87837838,67.56231218,67.77966421
8226,64.86962086,64.38465213,71.15741696,65.59352815,65.688754,65.57377049,64.09490886,65.87837838,67.56804525,67.77966421
8227,64.87523992,64.39032155,71.16336634,65.59920766,65.6945381,65.5794702,64.10054988,65.88414119,67.57377629,67.78574123
8228,64.88085719,64.39598918,71.16931326,65.60488529,65.70032024,65.58516802,64.10618913,65.88990206,67.5795053,67.79181595
8229,64.88647266,64.401655,71.17525773,65.61056106,65.70610044,65.59086395,64.11182661,65.89566098,67.58523229,67.79788839
8230,64.89208633,64.40731901,71.18119975,65.61623494,65.71187869,65.596558,64.11746231,65.90141796,67.59095726,67.80395853
8231,64.89769821,64.41298123,71.18713932,65.62190696,65.71765499,65.60225017,64.12309625,65.907173,67.5966802,67.81002639
8232,64.89769821,64.41298123,71.18713932,65.62190696,65.71765499,65.60225017,64.12309625,65.907173,67.5966802,67.81002639
8233,64.89769821,64.41298123,71.18713932,65.62190696,65.71765499,65.60225017,64.12309625,65.907173,67.5966802,67.79724892
8234,64.90330829,64.41864164,71.19307645,65.62757711,65.72342934,65.60794045,64.12872841,65.91292609,67.60240113,67.80331575
8235,64.89293704,64.40839695,71.19307645,65.61675462,65.71236106,65.59708898,64.11866269,65.91292609,67.60240113,67.79054436
8236,64.89854609,64.41405629,71.19901112,65.62242374,65.71813437,65.60277824,64.12429379,65.91867724,67.60812004,67.79661017
8237,64.88817891,64.40381558,71.18434604,65.61160567,65.70707071,65.59193122,64.11423192,65.90755735,67.59618779,67.78384485
8238,64.89378693,64.40947385,71.19028007,65.61727378,65.71284296,65.59761944,64.11986194,65.91330747,67.60190577,67.78990964
8239,64.89939317,64.40947385,71.19621165,65.62294001,65.71284296,65.59761944,64.11986194,65.91905565,67.60762174,67.78990964
8240,64.9049976,64.41513032,71.2021408,65.62860438,65.71861326,65.60330579,64.1254902,65.92480189,67.61333569,67.78990964
8241,64.91060026,64.41513032,71.2080675,65.63426689,65.71861326,65.60330579,64.1254902,65.93054619,67.61904762,67.78990964
8242,64.91620112,64.420785,71.21399177,65.63992752,65.72438163,65.60899025,64.13111669,65.93628856,67.62475754,67.78990964
8243,64.92180019,64.420785,71.2199136,65.6455863,65.72438163,65.60899025,64.13111669,65.94202899,67.63046544,67.78990964
8244,64.92739748,64.42643788,71.22583299,65.65124321,65.73014805,65.61467284,64.13674141,65.94776748,67.63617134,67.79597214
8245,64.93299298,64.43208896,71.23174995,65.65689825,65.73591253,65.62035354,64.14236438,65.95350404,67.64187522,67.80203237
8246,64.9385867,64.43773825,71.23766447,65.66255144,65.73591253,65.62603238,64.14236438,65.95923867,67.64757709,67.80203237
8247,64.94417863,64.44338574,71.24357657,65.66820276,65.74167508,65.63170933,64.14798558,65.96497137,67.65327696,67.80809031
8248,64.94976878,64.44903144,71.24948623,65.66820276,65.74743568,65.63738441,64.15360502,65.96497137,67.65327696,67.80809031
8249,64.93941327,64.43879981,71.23484693,65.65739674,65.73638198,65.6265478,64.14355117,65.95386429,67.64135987,67.79533484
8250,64.94500239,64.44444444,71.24075596,65.66304705,65.74214154,65.63222186,64.14916954,65.95959596,67.64705882,67.80139176
8251,64.95058974,64.45008729,71.24666256,65.66869551,65.74789916,65.63789404,64.15478615,65.9653257,67.65275577,67.80744641
8252,64.9561753,64.45572834,71.25256674,65.67434211,65.75365485,65.64356436,64.160401,65.97105352,67.6584507,67.81349878
8253,64.96175908,64.4613676,71.25846849,65.67998684,65.7594086,65.6492328,64.1660141,65.9767794,67.66414364,67.81954887
8254,64.96175908,64.4613676,71.25846849,65.67998684,65.7594086,65.6492328,64.1660141,65.9767794,67.66414364,67.81954887
8255,64.96734109,64.4613676,71.26436782,65.67998684,65.7594086,65.6492328,64.1660141,65.9767794,67.66983457,67.81954887
8256,64.97292131,64.46700508,71.27026472,65.68562973,65.76516042,65.65489937,64.17162543,65.98250336,67.67552349,67.82559669
8257,64.97849976,64.47264076,71.27615921,65.69127075,65.77091031,65.66056408,64.17723501,65.9882254,67.68121042,67.83164224
8258,64.98407643,64.47827466,71.28205128,65.69690993,65.77665827,65.66622691,64.18284283,65.99394551,67.68121042,67.83768552
8259,64.98965133,64.48390677,71.28794094,65.70254725,65.7824043,65.67188788,64.1884489,65.9996637,67.68689534,67.84372652
8260,64.99522445,64.4895371,71.29382817,65.70818271,65.7881484,65.67754698,64.19405321,66.00537996,67.69257826,67.84976526
8261,65.0007958,64.49516564,71.299713,65.71381633,65.79389057,65.68320422,64.19965577,66.0110943,67.69825919,67.85580173
8262,65.00636537,64.50079239,71.299713,65.71381633,65.79963081,65.68885959,64.20525657,66.0110943,67.69825919,67.85580173
8263,65.01193317,64.50641737,71.30559541,65.71944809,65.80536913,65.6945131,64.21085562,66.01680672,67.70393812,67.86183593
8264,65.0174992,64.51204056,71.31147541,65.72507801,65.81110552,65.70016474,64.21645292,66.02251722,67.70961505,67.86786787
8265,65.02306346,64.51766197,71.317353,65.73070608,65.81683999,65.70581453,64.22204848,66.02251722,67.71528998,67.87389754
8266,65.01272265,64.50744378,71.317353,65.71991463,65.80580245,65.69499341,64.2120075,66.01142473,67.71528998,67.87389754
8267,65.0182859,64.51306413,71.317353,65.72554169,65.81153588,65.70064219,64.217602,66.01713422,67.71528998,67.87992495
8268,65.02384738,64.51868271,71.32322819,65.73116691,65.81726739,65.7062891,64.22319475,66.02284179,67.72096292,67.8859501
8269,65.01351137,64.50846921,71.32322819,65.7203807,65.80623533,65.69547325,64.21315831,66.01175483,67.72096292,67.8732183
8270,65.01907184,64.51408674,71.32910096,65.72600492,65.81196581,65.70111916,64.21875,66.01746138,67.72096292,67.87924245
8271,65.00873987,64.5038772,71.32910096,65.7152231,65.80093834,65.69030772,64.20871739,66.01746138,67.72096292,67.86651669
8272,65.01429933,64.50949367,71.33497133,65.72084632,65.80666778,65.69595262,64.21430803,66.02316602,67.72663387,67.87253983
8273,65.01985703,64.51510837,71.3408393,65.72646769,65.81239531,65.70159566,64.21989692,66.02886875,67.73230283,67.87856072
8274,65.02541296,64.52072129,71.34670487,65.73208723,65.81812092,65.70723684,64.22548407,66.03456956,67.73796979,67.88457935
8275,65.02541296,64.52072129,71.34670487,65.73208723,65.81812092,65.70723684,64.22548407,66.03456956,67.73796979,67.88457935
8276,65.03096713,64.52633244,71.35256804,65.73770492,65.82384461,65.71287617,64.23106948,66.04026846,67.74363477,67.89059573
8277,65.03651953,64.53194181,71.35842881,65.74332077,65.82956638,65.71851365,64.23665314,66.04596544,67.74929775,67.89660985
8278,65.02619463,64.52173913,71.34383309,65.73254671,65.81854704,65.70771001,64.22662713,66.03488762,67.73740565,67.88389513
8279,65.02619463,64.52173913,71.34383309,65.73254671,65.81854704,65.70771001,64.22662713,66.03488762,67.73740565,67.88389513
8280,65.03174603,64.52734745,71.34969325,65.73816156,65.82426778,65.71334648,64.23220974,66.03488762,67.74306774,67.88389513
8281,65.02142517,64.51714873,71.3351053,65.72739187,65.81325301,65.70254725,64.22218755,66.02381352,67.73118091,67.87118517
8282,65.02142517,64.51714873,71.3351053,65.72739187,65.81325301,65.70254725,64.22218755,66.02381352,67.73118091,67.87118517
8283,65.02697556,64.52275601,71.34096484,65.73300573,65.81897273,65.70818271,64.22776911,66.0295104,67.73684211,67.87719955
8284,65.01665873,64.51256123,71.32638463,65.72224042,65.80796253,65.69738788,64.21775074,66.01844091,67.72496053,67.8644956
8285,65.02220812,64.51816746,71.33224356,65.72785328,65.81368122,65.70302234,64.22333125,66.02413678,67.73062083,67.87050898
8286,65.02775575,64.52377192,71.33224356,65.73346431,65.81939799,65.70865495,64.22891003,66.02983074,67.73627915,67.87652011
8287,65.0174437,64.51358181,71.31767109,65.72270421,65.80839325,65.69786535,64.21889616,66.01876676,67.72440393,67.87652011
8288,65.02299033,64.51918522,71.32352941,65.72831424,65.81410899,65.70349696,64.22447389,66.02445971,67.73006135,67.88252899
8289,65.02853519,64.52478686,71.32938534,65.73392243,65.81982283,65.70912672,64.23004988,66.03015075,67.73571679,67.88853563
8290,65.0340783,64.53038674,71.33523887,65.7395288,65.82553476,65.71475464,64.23562412,66.03583989,67.74137025,67.89454001
8291,65.02377179,64.53038674,71.32067769,65.7395288,65.81453634,65.71475464,64.23562412,66.03583989,67.74137025,67.89454001
8292,65.0293139,64.53598485,71.32653061,65.74513332,65.82024724,65.7203807,64.24119663,66.04152713,67.74702172,67.90054216
8293,65.03485425,64.54158119,71.33238115,65.75073602,65.82595624,65.72600492,64.24676741,66.04721246,67.75267122,67.90654206
8294,65.04039284,64.54717577,71.33822929,65.75633688,65.83166333,65.7316273,64.25233645,66.05289588,67.75831874,67.91253971
8295,65.04592968,64.55276858,71.34407506,65.76193591,65.83736851,65.73724783,64.25790375,66.05857741,67.76396428,67.91853513
8296,65.05146477,64.55835962,71.34991843,65.7675331,65.84307179,65.74286651,64.26346932,66.06425703,67.76960784,67.9245283
8297,65.05146477,64.55835962,71.34991843,65.7675331,65.84307179,65.74286651,64.26346932,66.06425703,67.76960784,67.9245283
8298,65.0569981,64.5639489,71.35575943,65.77312847,65.84877316,65.74848336,64.26903316,66.06993475,67.76960784,67.93051924
8299,65.06252968,64.56953642,71.36159804,65.77872201,65.85447263,65.75409836,64.27459527,66.07561057,67.76960784,67.93650794
8300,65.06252968,64.56953642,71.36159804,65.77872201,65.85447263,65.75409836,64.27459527,66.07561057,67.76960784,67.93650794
8301,65.06805951,64.57512218,71.36743428,65.78431373,65.8601702,65.75971152,64.28015564,66.0812845,67.77524943,67.9424944
8302,65.06805951,64.56494325,71.36743428,65.78431373,65.84918252,65.74893478,64.27015251,66.0812845,67.77524943,67.9424944
8303,65.06805951,64.56494325,71.36743428,65.78431373,65.84918252,65.74893478,64.27015251,66.0812845,67.77524943,67.9424944
8304,65.07358759,64.57052797,71.37326813,65.78990361,65.85487907,65.75454694,64.27571184,66.08695652,67.78088904,67.94847863
8305,65.07911392,64.57611094,71.37909961,65.79549167,65.86057372,65.76015727,64.28126945,66.09262665,67.78652668,67.95446062
8306,65.08463851,64.58169214,71.37909961,65.79549167,65.86626647,65.76576577,64.28682532,66.09262665,67.78652668,67.96044038
8307,65.09016134,64.58727158,71.38492872,65.8010779,65.87195732,65.77137242,64.29237947,66.09829488,67.79216235,67.96641791
8308,65.09568243,64.59284927,71.39075545,65.80666231,65.87764627,65.77697724,64.29793189,66.10396122,67.79779605,67.97239321
8309,65.10120177,64.5984252,71.3965798,65.8122449,65.88333333,65.78258022,64.30348259,66.10962567,67.80342777,67.97836628
8310,65.10671937,64.60399937,71.40240179,65.81782566,65.8890185,65.78818137,64.30903156,66.11528822,67.80905753,67.98433712
8311,65.11223522,64.60957179,71.40822141,65.8234046,65.89470177,65.79378069,64.3145788,66.12094888,67.81468531,67.99030574
8312,65.11223522,64.60957179,71.40822141,65.8234046,65.8837248,65.79378069,64.3145788,66.12094888,67.81468531,67.99030574
8313,65.11223522,64.60957179,71.40822141,65.8234046,65.8727515,65.79378069,64.3145788,66.12094888,67.81468531,67.99030574
8314,65.11774933,64.61514245,71.41403866,65.82898172,65.87843464,65.79937817,64.32012432,66.12660765,67.82031113,67.99627213
8315,65.12326169,64.62071136,71.41985354,65.83455702,65.88411588,65.80497382,64.32566812,66.13226453,67.82593499,68.0022363
8316,65.12326169,64.62071136,71.41985354,65.83455702,65.87314799,65.80497382,64.32566812,66.13226453,67.82593499,68.0022363
8317,65.11297203,64.61054288,71.40532845,65.82381729,65.86218375,65.79420906,64.315675,66.12122224,67.81408352,67.98956587
8318,65.10268562,64.6003776,71.39080927,65.81308106,65.85122317,65.78344782,64.305685,66.11018364,67.8022362,67.97690015
8319,65.10819776,64.6059462,71.39662533,65.81865623,65.85690516,65.78904334,64.31122845,66.11584043,67.80786026,67.98286459
8320,65.09791535,64.6059462,71.38211382,65.81865623,65.84594909,65.78904334,64.31122845,66.11584043,67.79601816,67.98286459
8321,65.09791535,64.6059462,71.38211382,65.81865623,65.83499667,65.78904334,64.31122845,66.11584043,67.79601816,67.98286459
8322,65.08763619,64.59578484,71.36760821,65.81865623,65.8240479,65.77828646,64.30124224,66.10480641,67.79601816,67.97020484
8323,65.09314809,64.60135241,71.37342544,65.82422958,65.82973063,65.78388099,64.30678466,66.11046221,67.80164135,67.97616831
8324,65.09314809,64.60135241,71.37342544,65.82422958,65.83541147,65.78388099,64.30678466,66.11046221,67.80164135,67.97616831
8325,65.09314809,64.60135241,71.37342544,65.82422958,65.84109043,65.78388099,64.30678466,66.11046221,67.80164135,67.97616831
8326,65.09865825,64.60691824,71.3792403,65.82980111,65.84676749,65.78947368,64.31232536,66.11611612,67.80726257,67.98212956
8327,65.08838384,64.60691824,71.3792403,65.82980111,65.83582586,65.78947368,64.31232536,66.11611612,67.80726257,67.98212956
8328,65.07811267,64.60691824,71.3792403,65.82980111,65.83582586,65.78947368,64.31232536,66.11611612,67.80726257,67.98212956
8329,65.08362259,64.61248231,71.3850528,65.83537082,65.84150191,65.79506455,64.31786435,66.12176814,67.81288183,67.98808859
8330,65.08913078,64.61248231,71.39086294,65.83537082,65.84150191,65.79506455,64.31786435,66.12741828,67.81849913,67.9940454
8331,65.09463722,64.61248231,71.39667073,65.84093872,65.84150191,65.79506455,64.31786435,66.12741828,67.82411447,68
8332,65.10014193,64.61248231,71.40247615,65.84093872,65.84150191,65.79506455,64.31786435,66.12741828,67.82411447,68.00595238
8333,65.10564491,64.61248231,71.40827922,65.84093872,65.84150191,65.79506455,64.32340161,66.12741828,67.82972784,68.00595238
8334,65.10564491,64.61248231,71.40827922,65.84093872,65.84150191,65.79506455,64.32340161,66.12741828,67.82972784,68.00595238
8335,65.10564491,64.61248231,71.40827922,65.84093872,65.84150191,65.79506455,64.32340161,66.12741828,67.82972784,68.00595238
8336,65.11114615,64.61804464,71.41407994,65.84650481,65.84717608,65.80065359,64.32893716,66.13306653,67.83533926,68.01190255
8337,65.10088272,64.60788936,71.39959432,65.83577713,65.83623983,65.78990361,64.31895749,66.12204068,67.82350889,67.99925623
8338,65.10638298,64.61345066,71.40539444,65.84134224,65.84191299,65.79549167,64.32449201,66.12768795,67.82911944,68.00520543
8339,65.10638298,64.61345066,71.40539444,65.84134224,65.84191299,65.79549167,64.32449201,66.12768795,67.82911944,68.00520543
8340,65.1118815,64.61345066,71.41119221,65.84134224,65.84191299,65.79549167,64.32449201,66.12768795,67.82911944,68.01115242
8341,65.10162281,64.60329929,71.39671599,65.83061889,65.83098124,65.78474604,64.31451613,66.11666667,67.81729428,67.99851329
8342,65.10162281,64.60329929,71.39671599,65.83061889,65.83098124,65.78474604,64.31451613,66.11666667,67.81729428,67.99851329
8343,65.10162281,64.60329929,71.39671599,65.83061889,65.83098124,65.78474604,64.31451613,66.11666667,67.81729428,67.99851329
8344,65.10712035,64.60885957,71.40251317,65.83618303,65.83665339,65.79033312,64.32004962,66.12231295,67.82290396,68.00445931
8345,65.09686565,64.59871211,71.38804458,65.82546402,65.82572614,65.77959184,64.31007752,66.11129623,67.811084,67.99182612
8346,65.08661417,64.58856784,71.37358185,65.81474849,65.81480252,65.76885406,64.30010851,66.10028319,67.811084,67.97919762
8347,65.09211148,64.59412781,71.37938019,65.8203125,65.82047453,65.774441,64.30564166,66.10592938,67.8166928,67.98514392
8348,65.08186398,64.58398744,71.36492507,65.8096013,65.80955541,65.76370757,64.29567643,66.0949209,67.80487805,67.97252135
8349,65.07161971,64.57385026,71.3504758,65.79889359,65.79863991,65.75297765,64.28571429,66.08391608,67.79306741,67.95990347
8350,65.07711678,64.57940992,71.3562753,65.80445746,65.80431177,65.75856444,64.2912471,66.08956218,67.79867642,67.96585004
8351,65.07711678,64.57940992,71.3562753,65.80445746,65.80431177,65.75856444,64.2912471,66.08956218,67.79867642,67.96585004
8352,65.06687648,64.56927664,71.34183364,65.79375407,65.79340076,65.74783885,64.28128872,66.07856192,67.79867642,67.96585004
8353,65.07237256,64.57483527,71.34763254,65.79931696,65.79907162,65.75342466,64.2868205,66.08420702,67.80428348,67.9717944
8354,65.07786692,64.58039216,71.35342909,65.80487805,65.80474059,65.75900864,64.29235057,66.08985025,67.80988858,67.97773655
8355,65.08335955,64.5859473,71.3592233,65.81043733,65.81040769,65.76459081,64.29787893,66.0954916,67.81549173,67.9836765
8356,65.08885045,64.59150071,71.36501517,65.8159948,65.81607291,65.77017115,64.30340557,66.10113107,67.82109293,67.98961424
8357,65.07861635,64.59150071,71.36501517,65.8159948,65.81607291,65.77017115,64.30340557,66.10113107,67.82109293,67.97700723
8358,65.08410627,64.59705237,71.37080469,65.82155046,65.82173625,65.77574967,64.30893051,66.10676867,67.82669219,67.98294401
8359,65.08959447,64.60260229,71.37659187,65.82710432,65.82739771,65.78132638,64.31445373,66.11240439,67.83228949,67.98887859
8360,65.07936508,64.60260229,71.37659187,65.82710432,65.82739771,65.78132638,64.31445373,66.11240439,67.83228949,67.98887859
8361,65.07936508,64.59247649,71.37659187,65.81640942,65.81649553,65.78132638,64.31445373,66.11240439,67.83228949,67.98887859
8362,65.08485229,64.59802539,71.38237672,65.82196231,65.82215599,65.78690127,64.31997524,66.11803824,67.83788485,67.99481097
8363,65.07462687,64.58790348,71.38237672,65.82196231,65.81125828,65.77618505,64.31002475,66.11803824,67.83788485,67.99481097
8364,65.06440465,64.57778474,71.38237672,65.81127172,65.80036418,65.76547231,64.30007734,66.10704787,67.82608696,67.98221234
8365,65.06989163,64.58333333,71.38815922,65.81682364,65.8060245,65.77104706,64.30559852,66.11268074,67.83168145,67.98814376
8366,65.06989163,64.58333333,71.38815922,65.81682364,65.8060245,65.77104706,64.30559852,66.11268074,67.83168145,67.98814376
8367,65.06989163,64.58888019,71.38815922,65.82237376,65.8060245,65.77104706,64.30559852,66.11268074,67.83168145,67.99407298
8368,65.07537688,64.59442531,71.38815922,65.82792208,65.81168294,65.77661999,64.31111798,66.11268074,67.83168145,68
8369,65.08086042,64.59996869,71.39393939,65.83346859,65.81733951,65.78219111,64.31663575,66.11831173,67.83727399,68.00592483
8370,65.08634223,64.60551033,71.39971723,65.83901331,65.82299421,65.78776042,64.3221518,66.12394085,67.83727399,68.01184746
8371,65.09182232,64.61105024,71.40549273,65.84455622,65.82864704,65.79332791,64.32766615,66.12956811,67.84286459,68.01776791
8372,65.09182232,64.61105024,71.40549273,65.84455622,65.82864704,65.79332791,64.32766615,66.12956811,67.84286459,68.01776791
8373,65.09730069,64.61658842,71.4112659,65.85009734,65.834298,65.79889359,64.3331788,66.13519349,67.84845325,68.02368616
8374,65.10277734,64.62212486,71.41703674,65.85563666,65.83994709,65.80445746,64.33868974,66.140817,67.85403997,68.02960222
8375,65.10825227,64.62765957,71.42280525,65.86117418,65.84559431,65.81001952,64.34419898,66.14643865,67.85962474,68.03551609
8376,65.11372549,64.63319255,71.42857143,65.86670991,65.85123967,65.81557977,64.34970652,66.15205843,67.86520757,68.04142778
8377,65.11919699,64.6387238,71.43433528,65.87224384,65.85688316,65.82113821,64.35521236,66.15767635,67.87078847,68.04733728
8378,65.11919699,64.6387238,71.43433528,65.87224384,65.85688316,65.82113821,64.35521236,66.15767635,67.87078847,68.04733728
8379,65.12466677,64.64425332,71.43433528,65.87224384,65.86252479,65.82669485,64.36071649,66.15767635,67.87078847,68.05324459
8380,65.13013484,64.64978111,71.44009681,65.87777598,65.86816455,65.83224967,64.36621893,66.1632924,67.87636742,68.05914972
8381,65.11992475,64.63967485,71.42569066,65.86709887,65.85728444,65.82155046,64.3562828,66.15231458,67.86458333,68.0465718
8382,65.12539185,64.64520163,71.43145161,65.87263004,65.8629232,65.82710432,64.36178423,66.15792966,67.86458333,68.05247598
8383,65.12539185,64.64520163,71.43145161,65.87263004,65.8629232,65.82710432,64.36178423,66.15792966,67.86458333,68.05247598
8384,65.13085723,64.65072668,71.43721024,65.87815943,65.86856011,65.83265638,64.36728395,66.16354288,67.87016143,68.05837798
8385,65.1363209,64.65625,71.44296655,65.88368702,65.87419515,65.83820663,64.37278198,66.16915423,67.87573759,68.0642778
8386,65.1363209,64.65625,71.44296655,65.88368702,65.87419515,65.83820663,64.37278198,66.16915423,67.87573759,68.0642778
8387,65.12611625,64.64614904,71.42857143,65.87301587,65.86332123,65.8275134,64.36285097,66.15818272,67.86395974,68.05170822
8388,65.11591479,64.63605123,71.42857143,65.87301587,65.8524509,65.81682364,64.35292303,66.15818272,67.86395974,68.05170822
8389,65.10571652,64.62595658,71.41418211,65.86234818,65.84158416,65.80613736,64.34299815,66.14721485,67.85218598,68.03914328
8390,65.11118071,64.63148032,71.41993958,65.86787565,65.84721993,65.81168831,64.34849653,66.15282612,67.85776236,68.04504338
8391,65.10098638,64.62138954,71.41993958,65.85721224,65.83635764,65.80100633,64.33857539,66.14186278,67.85776236,68.04504338
8392,65.09079524,64.6113019,71.40555779,65.84655228,65.82549893,65.79032782,64.32865731,66.13090307,67.84599376,68.03248431
8393,65.0962592,64.61682535,71.41131468,65.85207962,65.83113456,65.79587863,64.33415536,66.13651425,67.85156927,68.03838347
8394,65.08607199,64.60674157,71.39694042,65.84142395,65.8202803,65.78520441,64.32424102,66.12555905,67.83980583,68.02583026
8395,65.09153497,64.60674157,71.40269672,65.84142395,65.8202803,65.78520441,64.32424102,66.13116926,67.83980583,68.02583026
8396,65.09699625,64.612264,71.4084507,65.84695033,65.82591494,65.79075426,64.32973806,66.13677761,67.84538048,68.03172846
8397,65.10245581,64.61778471,71.41420237,65.85247493,65.83154772,65.7963023,64.3352334,66.14238411,67.85095321,68.03762449
8398,65.10791367,64.6233037,71.41995173,65.85799774,65.83717864,65.80184855,64.34072705,66.14798874,67.856524,68.04351835
8399,65.11336982,64.62882096,71.42569877,65.86351876,65.84280771,65.807393,64.34621901,66.15359153,67.856524,68.04941003
8400,65.10318949,64.62882096,71.41133896,65.85286985,65.83196046,65.807393,64.34621901,66.15359153,67.84476784,68.04941003
8401,65.09301235,64.61874318,71.41133896,65.85286985,65.82111678,65.79672556,64.33631044,66.14264438,67.84476784,68.04941003
8402,65.09846827,64.62425943,71.41708543,65.85838991,65.82674572,65.80226904,64.34180139,66.14824619,67.85033778,68.05529954
8403,65.08829505,64.62425943,71.41708543,65.85838991,65.81590647,65.80226904,64.34180139,66.14824619,67.85033778,68.05529954
8404,65.078125,64.62425943,71.40273312,65.85838991,65.80507079,65.80226904,64.34180139,66.14824619,67.83858677,68.05529954
8405,65.06795813,64.6141855,71.38838658,65.84774527,65.79423868,65.7916059,64.33189655,66.14824619,67.82683983,68.05529954
8406,65.06795813,64.6141855,71.38838658,65.84774527,65.79423868,65.7916059,64.33189655,66.14824619,67.82683983,68.05529954
8407,65.07341456,64.61970075,71.39413419,65.85326438,65.79986833,65.79714841,64.33738649,66.15384615,67.83240997,68.06118688
8408,65.07886928,64.62521427,71.39987949,65.85878171,65.80549613,65.80268913,64.34287473,66.15944426,67.83797819,68.06707205
8409,65.06870706,64.6151449,71.38554217,65.84814216,65.7946693,65.7920311,64.3329743,66.14850339,67.82623745,68.05453206
8410,65.06870706,64.6151449,71.38554217,65.84814216,65.78384603,65.7920311,64.3329743,66.14850339,67.82623745,68.05453206
8411,65.07416081,64.62065742,71.39128689,65.85365854,65.78947368,65.79757085,64.33846154,66.15410053,67.83180481,68.06041628
8412,65.07961286,64.62616822,71.39702931,65.85917313,65.79509949,65.80310881,64.34394709,66.15969582,67.83737024,68.06629834
8413,65.06945528,64.61610341,71.39702931,65.85917313,65.78428149,65.79245588,64.33405106,66.15969582,67.83737024,68.06629834
8414,65.05930087,64.61610341,71.38270118,65.85917313,65.78428149,65.79245588,64.33405106,66.15969582,67.8256357,68.06629834
8415,65.04914963,64.60604173,71.36837881,65.84853867,65.77346704,65.78180641,64.32415808,66.14876033,67.81390522,68.05376542
8416,65.03900156,64.59598319,71.36837881,65.83790765,65.76265615,65.77116038,64.31426814,66.13782846,67.81390522,68.04123711
8417,65.04445484,64.59598319,71.37412237,65.83790765,65.76265615,65.77116038,64.31426814,66.13782846,67.81947086,68.04123711
8418,65.04990643,64.6014944,71.37986362,65.84342211,65.76828266,65.77669903,64.31975404,66.14342366,67.81947086,68.04711946
8419,65.03976298,64.59143969,71.36555043,65.83279535,65.75747617,65.76605727,64.30986781,66.13249628,67.81947086,68.03459698
8420,65.03976298,64.59143969,71.36555043,65.83279535,65.74667324,65.76605727,64.30986781,66.13249628,67.81947086,68.03459698
8421,65.03976298,64.59143969,71.36555043,65.83279535,65.73587385,65.76605727,64.30986781,66.13249628,67.81947086,68.03459698
8422,65.0452136,64.59694989,71.3712911,65.83830886,65.74150107,65.77159495,64.3153527,66.13809052,67.82503458,68.04047838
8423,65.05066251,64.60245838,71.37702946,65.84382059,65.74712644,65.77713084,64.32083589,66.14368291,67.83059637,68.04635762
8424,65.05610973,64.60796515,71.38276553,65.84933054,65.75274996,65.78266494,64.32631741,66.14927345,67.83615624,68.05223469
8425,65.06155524,64.61347021,71.3884993,65.85483871,65.75837163,65.78819725,64.33179724,66.15486214,67.84171419,68.0581096
8426,65.06699907,64.61347021,71.3884993,65.85483871,65.75837163,65.78819725,64.33179724,66.15486214,67.84171419,68.0581096
