"learning evaluation instances on certain fold","1-fold","2-fold","3-fold","4-fold","5-fold","6-fold","7-fold","8-fold","9-fold","10-fold"
6592,39.92235522,36.36363636,62.98932384,39.92235522,41.79877062,41.73406665,34.74603688,41.5723067,49.17502426,50.50145584
6593,39.92235522,36.36363636,62.98932384,39.92235522,41.79877062,41.73406665,34.74603688,41.5723067,49.17502426,50.50145584
6594,39.90944373,36.35187581,63.00129366,39.90944373,41.81759379,41.72056921,34.73479948,41.5912031,49.19146184,50.51746442
6595,39.92887165,36.37245393,63.01325574,39.92887165,41.83640478,41.73941157,34.75590042,41.61008729,49.20788878,50.53346266
6596,39.92887165,36.37245393,63.01325574,39.92887165,41.83640478,41.73941157,34.75590042,41.61008729,49.20788878,50.53346266
6597,39.94828701,36.36069813,63.02521008,39.94828701,41.85520362,41.72592114,34.7446671,41.62895928,49.22430511,50.54945055
6598,39.94828701,36.36069813,63.02521008,39.94828701,41.85520362,41.72592114,34.7446671,41.62895928,49.22430511,50.54945055
6599,39.94828701,36.36069813,63.02521008,39.94828701,41.85520362,41.72592114,34.7446671,41.62895928,49.22430511,50.54945055
6600,39.94828701,36.36069813,63.02521008,39.94828701,41.85520362,41.72592114,34.7446671,41.62895928,49.22430511,50.54945055
6601,39.93537964,36.3812601,63.00484653,39.96768982,41.87399031,41.7447496,34.76575121,41.64781906,49.20840065,50.56542811
6602,39.93537964,36.3812601,63.00484653,39.96768982,41.87399031,41.7447496,34.76575121,41.64781906,49.20840065,50.56542811
6603,39.93537964,36.3812601,63.00484653,39.96768982,41.87399031,41.7447496,34.76575121,41.64781906,49.20840065,50.56542811
6604,39.92248062,36.40180879,63.01679587,39.9870801,41.89276486,41.76356589,34.78682171,41.66666667,49.2248062,50.58139535
6605,39.92248062,36.40180879,63.01679587,39.9870801,41.89276486,41.76356589,34.78682171,41.66666667,49.2248062,50.58139535
6606,39.90958993,36.4223442,62.99644818,40.00645786,41.91152728,41.78237004,34.80787859,41.6855021,49.20891185,50.59735228
6607,39.89670755,36.41058748,62.97611362,39.99354422,41.89799871,41.76888315,34.796643,41.67204648,49.19302776,50.6132989
6608,39.89670755,36.41058748,62.97611362,39.99354422,41.89799871,41.76888315,34.796643,41.67204648,49.19302776,50.6132989
6609,39.88383349,36.39883833,62.95579219,39.98063892,41.88447886,41.75540497,34.78541465,41.65859955,49.17715392,50.62923524
6610,39.88383349,36.39883833,62.95579219,39.98063892,41.88447886,41.75540497,34.78541465,41.65859955,49.17715392,50.62923524
6611,39.90322581,36.41935484,62.96774194,40,41.90322581,41.77419355,34.80645161,41.67741935,49.19354839,50.64516129
6612,39.92260561,36.43985811,62.97968397,40.0193486,41.92196066,41.79297001,34.82747501,41.69622702,49.20993228,50.66107707
6613,39.94197292,36.46034816,62.99161831,40.03868472,41.94068343,41.81173436,34.84848485,41.71502257,49.22630561,50.67698259
6614,39.96132775,36.48082501,63.00354496,40.05800838,41.95939413,41.83048663,34.86948115,41.73380599,49.24266839,50.69287786
6615,39.94845361,36.46907216,63.01546392,40.07731959,41.97809278,41.81701031,34.85824742,41.75257732,49.25902062,50.70876289
6616,39.94845361,36.46907216,63.01546392,40.07731959,41.97809278,41.81701031,34.85824742,41.75257732,49.25902062,50.70876289
6617,39.93558776,36.48953301,62.99516908,40.09661836,41.99677939,41.83574879,34.84702093,41.77133655,49.2431562,50.72463768
6618,39.93558776,36.48953301,62.99516908,40.09661836,41.99677939,41.83574879,34.84702093,41.77133655,49.2431562,50.72463768
6619,39.93558776,36.48953301,62.99516908,40.09661836,41.99677939,41.83574879,34.84702093,41.77133655,49.2431562,50.72463768
6620,39.9227302,36.50998068,62.97488731,40.1159047,42.01545396,41.85447521,34.86799742,41.79008371,49.227302,50.74050225
6621,39.90988091,36.4982298,62.9546186,40.10299324,42.00193112,41.84100418,34.85677502,41.77663341,49.211458,50.72417123
6622,39.8970399,36.51866152,62.93436293,40.09009009,42.02059202,41.85971686,34.87773488,41.7953668,49.1956242,50.74002574
6623,39.8970399,36.51866152,62.93436293,40.09009009,42.02059202,41.85971686,34.87773488,41.7953668,49.1956242,50.74002574
6624,39.88420714,36.50691541,62.94628498,40.07719524,42.00707623,41.84625281,34.86651656,41.78192345,49.21196526,50.72370537
6625,39.87138264,36.49517685,62.92604502,40.06430868,41.99356913,41.83279743,34.85530547,41.76848875,49.19614148,50.7073955
6626,39.85856638,36.48344584,62.90581806,40.05143041,41.98007072,41.81935069,34.84410158,41.75506268,49.18032787,50.69109611
6627,39.84575835,36.47172237,62.88560411,40.03856041,41.96658098,41.8059126,34.83290488,41.74164524,49.16452442,50.6748072
6628,39.86508191,36.49212978,62.8975265,40.05782204,41.98522326,41.82460649,34.85383874,41.76035978,49.18085448,50.6906521
6629,39.86508191,36.49212978,62.8975265,40.05782204,41.98522326,41.82460649,34.85383874,41.76035978,49.18085448,50.6906521
6630,39.86508191,36.49212978,62.8975265,40.05782204,41.98522326,41.82460649,34.85383874,41.76035978,49.18085448,50.6906521
6631,39.85228003,36.48041105,62.8773282,40.04495825,41.97174053,41.81117534,34.84264611,41.74694926,49.16506101,50.6743738
6632,39.85228003,36.48041105,62.8773282,40.04495825,41.97174053,41.81117534,34.84264611,41.74694926,49.16506101,50.6743738
6633,39.83948636,36.46869984,62.85714286,40.03210273,41.95826645,41.79775281,34.83146067,41.73354735,49.14927769,50.65810594
6634,39.83948636,36.46869984,62.85714286,40.03210273,41.95826645,41.79775281,34.83146067,41.73354735,49.14927769,50.65810594
6635,39.83948636,36.46869984,62.85714286,40.03210273,41.95826645,41.79775281,34.83146067,41.73354735,49.14927769,50.65810594
6636,39.83948636,36.46869984,62.85714286,40.03210273,41.95826645,41.79775281,34.83146067,41.73354735,49.14927769,50.65810594
6637,39.83948636,36.46869984,62.85714286,40.03210273,41.95826645,41.79775281,34.83146067,41.73354735,49.14927769,50.65810594
6638,39.83948636,36.46869984,62.85714286,40.03210273,41.95826645,41.79775281,34.83146067,41.73354735,49.14927769,50.65810594
6639,39.83948636,36.46869984,62.85714286,40.03210273,41.95826645,41.79775281,34.83146067,41.73354735,49.14927769,50.65810594
6640,39.83948636,36.46869984,62.85714286,40.03210273,41.95826645,41.79775281,34.83146067,41.73354735,49.14927769,50.65810594
6641,39.83948636,36.46869984,62.85714286,40.03210273,41.95826645,41.79775281,34.83146067,41.73354735,49.14927769,50.65810594
6642,39.83948636,36.46869984,62.85714286,40.03210273,41.95826645,41.79775281,34.83146067,41.73354735,49.14927769,50.65810594
6643,39.8267009,36.45699615,62.83697047,40.01925546,41.94480103,41.7843389,34.82028241,41.72015404,49.13350449,50.64184852
6644,39.8267009,36.45699615,62.83697047,40.01925546,41.94480103,41.7843389,34.82028241,41.72015404,49.13350449,50.64184852
6645,39.8267009,36.45699615,62.83697047,40.01925546,41.94480103,41.7843389,34.82028241,41.72015404,49.13350449,50.64184852
6646,39.8267009,36.45699615,62.83697047,40.01925546,41.94480103,41.7843389,34.82028241,41.72015404,49.13350449,50.64184852
6647,39.81392364,36.4773821,62.81681104,40.03849856,41.96342637,41.80301572,34.84119346,41.73885146,49.11774142,50.65768367
6648,39.81392364,36.4773821,62.81681104,40.03849856,41.96342637,41.80301572,34.84119346,41.73885146,49.11774142,50.65768367
6649,39.83322643,36.49775497,62.82873637,40.05772931,41.98203977,41.82168056,34.86209108,41.75753688,49.1340603,50.67350866
6650,39.82045527,36.48605322,62.8085925,40.04488618,41.96857967,41.80827188,34.85091375,41.74414877,49.11830715,50.65726194
6651,39.82045527,36.48605322,62.8085925,40.04488618,41.96857967,41.80827188,34.85091375,41.74414877,49.11830715,50.65726194
6652,39.82045527,36.48605322,62.8085925,40.04488618,41.96857967,41.80827188,34.85091375,41.74414877,49.11830715,50.65726194
6653,39.82045527,36.48605322,62.8085925,40.04488618,41.96857967,41.80827188,34.85091375,41.74414877,49.11830715,50.65726194
6654,39.82045527,36.48605322,62.8085925,40.04488618,41.96857967,41.80827188,34.85091375,41.74414877,49.11830715,50.65726194
6655,39.83974359,36.50641026,62.82051282,40.06410256,41.98717949,41.82692308,34.87179487,41.76282051,49.13461538,50.67307692
6656,39.83974359,36.50641026,62.82051282,40.06410256,41.98717949,41.82692308,34.87179487,41.76282051,49.13461538,50.67307692
6657,39.83974359,36.50641026,62.82051282,40.06410256,41.98717949,41.82692308,34.87179487,41.76282051,49.13461538,50.67307692
6658,39.83974359,36.50641026,62.82051282,40.06410256,41.98717949,41.82692308,34.87179487,41.76282051,49.13461538,50.67307692
6659,39.83974359,36.50641026,62.82051282,40.06410256,41.98717949,41.82692308,34.87179487,41.76282051,49.13461538,50.67307692
6660,39.83974359,36.50641026,62.82051282,40.06410256,41.98717949,41.82692308,34.87179487,41.76282051,49.13461538,50.67307692
6661,39.83974359,36.50641026,62.82051282,40.06410256,41.98717949,41.82692308,34.87179487,41.76282051,49.13461538,50.67307692
6662,39.82697853,36.49471323,62.8324255,40.08330663,42.00576738,41.81352131,34.8606216,41.78148029,49.15091317,50.68888177
6663,39.81422165,36.51505445,62.81229981,40.1024984,42.02434337,41.83215887,34.88148623,41.80012812,49.13516976,50.70467649
6664,39.81422165,36.51505445,62.81229981,40.1024984,42.02434337,41.83215887,34.88148623,41.80012812,49.13516976,50.70467649
6665,39.81422165,36.51505445,62.81229981,40.1024984,42.02434337,41.83215887,34.88148623,41.80012812,49.13516976,50.70467649
6666,39.80147294,36.50336215,62.792187,40.12167787,42.01088697,41.81876401,34.870317,41.81876401,49.11943644,50.7204611
6667,39.80147294,36.50336215,62.792187,40.12167787,42.01088697,41.81876401,34.870317,41.81876401,49.11943644,50.7204611
6668,39.80147294,36.50336215,62.792187,40.12167787,42.01088697,41.81876401,34.870317,41.81876401,49.11943644,50.7204611
6669,39.78873239,36.49167734,62.80409731,40.14084507,41.99743918,41.80537772,34.85915493,41.83738796,49.13572343,50.7362356
6670,39.78873239,36.49167734,62.80409731,40.14084507,41.99743918,41.80537772,34.85915493,41.83738796,49.13572343,50.7362356
6671,39.78873239,36.49167734,62.80409731,40.14084507,41.99743918,41.80537772,34.85915493,41.83738796,49.13572343,50.7362356
6672,39.78873239,36.49167734,62.80409731,40.14084507,41.99743918,41.80537772,34.85915493,41.83738796,49.13572343,50.7362356
6673,39.776,36.48,62.784,40.128,41.984,41.792,34.848,41.824,49.12,50.72
6674,39.776,36.48,62.784,40.128,41.984,41.792,34.848,41.824,49.12,50.72
6675,39.776,36.48,62.784,40.128,41.984,41.792,34.848,41.824,49.12,50.72
6676,39.776,36.48,62.784,40.128,41.984,41.792,34.848,41.824,49.12,50.72
6677,39.776,36.48,62.784,40.128,41.984,41.792,34.848,41.824,49.12,50.72
6678,39.776,36.48,62.784,40.128,41.984,41.792,34.848,41.824,49.12,50.72
6679,39.776,36.48,62.784,40.128,41.984,41.792,34.848,41.824,49.12,50.72
6680,39.76327575,36.5003199,62.76391555,40.14715291,42.00255918,41.8106206,34.86884197,41.84261036,49.10428663,50.73576456
6681,39.75055964,36.5206268,62.74384394,40.16629357,42.02110649,41.82922929,34.88967061,41.86120883,49.08858331,50.75151903
6682,39.75055964,36.5206268,62.74384394,40.16629357,42.02110649,41.82922929,34.88967061,41.86120883,49.08858331,50.75151903
6683,39.75055964,36.5206268,62.74384394,40.16629357,42.02110649,41.82922929,34.88967061,41.86120883,49.08858331,50.75151903
6684,39.75055964,36.5206268,62.74384394,40.16629357,42.02110649,41.82922929,34.88967061,41.86120883,49.08858331,50.75151903
6685,39.73785166,36.50895141,62.72378517,40.15345269,42.00767263,41.81585678,34.87851662,41.84782609,49.07289003,50.76726343
6686,39.72515181,36.49728348,62.70373921,40.14062001,41.99424736,41.80249281,34.86736977,41.8344519,49.05720678,50.75103867
6687,39.71246006,36.51757188,62.68370607,40.15974441,42.01277955,41.82108626,34.88817891,41.85303514,49.04153355,50.76677316
6688,39.73171511,36.53784733,62.6956244,40.1788566,42.0312999,41.83966784,34.90897477,41.87160652,49.05780901,50.7824976
6689,39.73171511,36.53784733,62.6956244,40.1788566,42.0312999,41.83966784,34.90897477,41.87160652,49.05780901,50.7824976
6690,39.75095785,36.55810983,62.70753512,40.19795658,42.01787995,41.82630907,34.92975734,41.89016603,49.07407407,50.76628352
6691,39.73827003,36.5783594,62.68751995,40.21704437,42.03638685,41.81295883,34.91860836,41.90871369,49.05841047,50.78199808
6692,39.7574984,36.59859604,62.69942565,40.23611997,42.05488194,41.7996171,34.9393746,41.92724952,49.07466496,50.79770262
6693,39.74481659,36.58692185,62.67942584,40.22328549,42.07336523,41.78628389,34.92822967,41.9138756,49.05901116,50.81339713
6694,39.74481659,36.58692185,62.67942584,40.22328549,42.07336523,41.78628389,34.92822967,41.9138756,49.05901116,50.81339713
6695,39.73214286,36.60714286,62.65943878,40.24234694,42.09183673,41.80484694,34.94897959,41.93239796,49.04336735,50.82908163
6696,39.71947721,36.59547338,62.63946446,40.26139624,42.07841887,41.79152056,34.9378387,41.95090851,49.0277335,50.84475614
6697,39.70681963,36.61567878,62.61950287,40.2804334,42.09687699,41.81007011,34.95857234,41.96940727,49.01210962,50.86042065
6698,39.70681963,36.61567878,62.61950287,40.2804334,42.09687699,41.81007011,34.95857234,41.96940727,49.01210962,50.86042065
6699,39.69417012,36.60401402,62.599554,40.26760115,42.08346607,41.79675056,34.94743549,41.95603695,48.9964957,50.8442179
6700,39.69417012,36.60401402,62.599554,40.26760115,42.08346607,41.79675056,34.94743549,41.95603695,48.9964957,50.8442179
6701,39.69417012,36.60401402,62.599554,40.26760115,42.08346607,41.79675056,34.94743549,41.95603695,48.9964957,50.8442179
6702,39.68152866,36.59235669,62.57961783,40.25477707,42.07006369,41.78343949,34.93630573,41.94267516,48.98089172,50.82802548
6703,39.70073225,36.61254378,62.59153136,40.27379815,42.08850684,41.80197389,34.95702006,41.96115887,48.99713467,50.84368036
6704,39.70073225,36.61254378,62.59153136,40.27379815,42.08850684,41.80197389,34.95702006,41.96115887,48.99713467,50.84368036
6705,39.70073225,36.61254378,62.59153136,40.27379815,42.08850684,41.80197389,34.95702006,41.96115887,48.99713467,50.84368036
6706,39.70073225,36.61254378,62.59153136,40.27379815,42.08850684,41.80197389,34.95702006,41.96115887,48.99713467,50.84368036
6707,39.70073225,36.61254378,62.59153136,40.27379815,42.08850684,41.80197389,34.95702006,41.96115887,48.99713467,50.84368036
6708,39.70073225,36.61254378,62.59153136,40.27379815,42.08850684,41.80197389,34.95702006,41.96115887,48.99713467,50.84368036
6709,39.70073225,36.61254378,62.59153136,40.27379815,42.08850684,41.80197389,34.95702006,41.96115887,48.99713467,50.84368036
6710,39.68809675,36.60089115,62.57161044,40.26098027,42.07511139,41.78866964,34.94589433,41.94780395,48.98154042,50.82749841
6711,39.6754693,36.58924594,62.5517022,40.24817054,42.06172447,41.77537385,34.93477569,41.93445752,48.96595609,50.81132676
6712,39.6754693,36.58924594,62.5517022,40.24817054,42.06172447,41.77537385,34.93477569,41.93445752,48.96595609,50.81132676
6713,39.6754693,36.58924594,62.5517022,40.24817054,42.06172447,41.77537385,34.93477569,41.93445752,48.96595609,50.81132676
6714,39.69465649,36.60941476,62.56361323,40.26717557,42.08015267,41.79389313,34.95547074,41.95292621,48.9821883,50.82697201
6715,39.69465649,36.60941476,62.56361323,40.26717557,42.08015267,41.79389313,34.95547074,41.95292621,48.9821883,50.82697201
6716,39.69465649,36.60941476,62.56361323,40.26717557,42.08015267,41.79389313,34.95547074,41.95292621,48.9821883,50.82697201
6717,39.68203498,36.59777424,62.57551669,40.25437202,42.09856916,41.78060413,34.94435612,41.97138315,48.99841017,50.84260731
6718,39.68203498,36.59777424,62.57551669,40.25437202,42.09856916,41.78060413,34.94435612,41.97138315,48.99841017,50.84260731
6719,39.68203498,36.59777424,62.57551669,40.25437202,42.09856916,41.78060413,34.94435612,41.97138315,48.99841017,50.84260731
6720,39.70120788,36.61792753,62.58741259,40.273363,42.11697394,41.79910998,34.96503497,41.98982835,49.01462174,50.85823268
6721,39.70120788,36.61792753,62.58741259,40.273363,42.11697394,41.79910998,34.96503497,41.98982835,49.01462174,50.85823268
6722,39.70120788,36.61792753,62.58741259,40.273363,42.11697394,41.79910998,34.96503497,41.98982835,49.01462174,50.85823268
6723,39.70120788,36.61792753,62.58741259,40.273363,42.11697394,41.79910998,34.96503497,41.98982835,49.01462174,50.85823268
6724,39.70120788,36.61792753,62.58741259,40.273363,42.11697394,41.79910998,34.96503497,41.98982835,49.01462174,50.85823268
6725,39.68859231,36.60629171,62.56752463,40.26056562,42.10359072,41.78582777,34.95392437,41.97648554,48.99904671,50.84207181
6726,39.68859231,36.60629171,62.56752463,40.26056562,42.10359072,41.78582777,34.95392437,41.97648554,48.99904671,50.84207181
6727,39.68859231,36.60629171,62.56752463,40.26056562,42.10359072,41.78582777,34.95392437,41.97648554,48.99904671,50.84207181
6728,39.67598475,36.62642948,62.5476493,40.24777637,42.09021601,41.8043202,34.94282084,41.99491741,48.98348158,50.85768742
6729,39.67598475,36.62642948,62.5476493,40.24777637,42.09021601,41.8043202,34.94282084,41.99491741,48.98348158,50.85768742
6730,39.67598475,36.62642948,62.5476493,40.24777637,42.09021601,41.8043202,34.94282084,41.99491741,48.98348158,50.85768742
6731,39.67598475,36.62642948,62.5476493,40.24777637,42.09021601,41.8043202,34.94282084,41.99491741,48.98348158,50.85768742
6732,39.67598475,36.62642948,62.5476493,40.24777637,42.09021601,41.8043202,34.94282084,41.99491741,48.98348158,50.85768742
6733,39.6633852,36.61479835,62.5277866,40.23499524,42.07684979,41.79104478,34.93172436,41.98158145,48.96792633,50.841537
6734,39.6633852,36.61479835,62.5277866,40.23499524,42.07684979,41.79104478,34.93172436,41.98158145,48.96792633,50.841537
6735,39.6633852,36.61479835,62.5277866,40.23499524,42.07684979,41.79104478,34.93172436,41.98158145,48.96792633,50.841537
6736,39.6633852,36.61479835,62.5277866,40.23499524,42.07684979,41.79104478,34.93172436,41.98158145,48.96792633,50.841537
6737,39.6633852,36.61479835,62.5277866,40.23499524,42.07684979,41.79104478,34.93172436,41.98158145,48.96792633,50.841537
6738,39.65079365,36.6031746,62.50793651,40.22222222,42.06349206,41.77777778,34.92063492,41.96825397,48.95238095,50.82539683
6739,39.65079365,36.6031746,62.50793651,40.22222222,42.06349206,41.77777778,34.92063492,41.96825397,48.95238095,50.82539683
6740,39.63821009,36.59155824,62.48809902,40.20945732,42.05014281,41.7645192,34.90955252,41.95493494,48.93684545,50.8092669
6741,39.65736041,36.61167513,62.5,40.2284264,42.03680203,41.78299492,34.93020305,41.97335025,48.95304569,50.8248731
6742,39.65736041,36.61167513,62.5,40.2284264,42.03680203,41.78299492,34.93020305,41.97335025,48.95304569,50.8248731
6743,39.67649857,36.63177926,62.51189343,40.24738344,42.05518554,41.80145893,34.95084047,41.99175389,48.96923565,50.84046939
6744,39.67649857,36.63177926,62.51189343,40.24738344,42.05518554,41.80145893,34.95084047,41.99175389,48.96923565,50.84046939
6745,39.67649857,36.63177926,62.51189343,40.24738344,42.05518554,41.80145893,34.95084047,41.99175389,48.96923565,50.84046939
6746,39.6956246,36.65187064,62.52377933,40.26632847,42.07355739,41.81991122,34.97146481,42.01014585,48.98541535,50.8560558
6747,39.6956246,36.65187064,62.52377933,40.26632847,42.07355739,41.81991122,34.97146481,42.01014585,48.98541535,50.8560558
6748,39.71473851,36.67194929,62.53565769,40.28526149,42.09191759,41.83835182,34.99207607,42.02852615,49.00158479,50.87163233
6749,39.7338403,36.69201521,62.54752852,40.30418251,42.11026616,41.85678074,35.01267427,42.0468948,49.01774398,50.88719899
6750,39.7338403,36.69201521,62.54752852,40.30418251,42.11026616,41.85678074,35.01267427,42.0468948,49.01774398,50.88719899
6751,39.7338403,36.69201521,62.54752852,40.30418251,42.11026616,41.85678074,35.01267427,42.0468948,49.01774398,50.88719899
6752,39.7338403,36.69201521,62.54752852,40.30418251,42.11026616,41.85678074,35.01267427,42.0468948,49.01774398,50.88719899
6753,39.7338403,36.69201521,62.54752852,40.30418251,42.11026616,41.85678074,35.01267427,42.0468948,49.01774398,50.88719899
6754,39.7338403,36.69201521,62.54752852,40.30418251,42.11026616,41.85678074,35.01267427,42.0468948,49.01774398,50.88719899
6755,39.72125436,36.68039278,62.52771619,40.2914159,42.09692746,41.84352233,35.00158378,42.03357618,49.00221729,50.87108014
6756,39.70867638,36.66877771,62.53958201,40.31032299,42.11526282,41.83027232,34.99050032,42.0519316,49.01836605,50.88663711
6757,39.70867638,36.66877771,62.53958201,40.31032299,42.11526282,41.83027232,34.99050032,42.0519316,49.01836605,50.88663711
6758,39.70867638,36.66877771,62.53958201,40.31032299,42.11526282,41.83027232,34.99050032,42.0519316,49.01836605,50.88663711
6759,39.70867638,36.66877771,62.53958201,40.31032299,42.11526282,41.83027232,34.99050032,42.0519316,49.01836605,50.88663711
6760,39.70867638,36.66877771,62.53958201,40.31032299,42.11526282,41.83027232,34.99050032,42.0519316,49.01836605,50.88663711
6761,39.69610636,36.65716999,62.51978474,40.29756252,42.10193099,41.81703071,34.97942387,42.03861982,49.002849,50.90218424
6762,39.69610636,36.65716999,62.51978474,40.29756252,42.10193099,41.81703071,34.97942387,42.03861982,49.002849,50.90218424
6763,39.69610636,36.65716999,62.51978474,40.29756252,42.10193099,41.81703071,34.97942387,42.03861982,49.002849,50.90218424
6764,39.69610636,36.65716999,62.51978474,40.29756252,42.10193099,41.81703071,34.97942387,42.03861982,49.002849,50.90218424
6765,39.69610636,36.65716999,62.51978474,40.29756252,42.10193099,41.81703071,34.97942387,42.03861982,49.002849,50.90218424
6766,39.69610636,36.65716999,62.51978474,40.29756252,42.10193099,41.81703071,34.97942387,42.03861982,49.002849,50.90218424
6767,39.69610636,36.65716999,62.51978474,40.29756252,42.10193099,41.81703071,34.97942387,42.03861982,49.002849,50.90218424
6768,39.69610636,36.65716999,62.51978474,40.29756252,42.10193099,41.81703071,34.97942387,42.03861982,49.002849,50.90218424
6769,39.69610636,36.65716999,62.51978474,40.29756252,42.10193099,41.81703071,34.97942387,42.03861982,49.002849,50.90218424
6770,39.69610636,36.65716999,62.51978474,40.29756252,42.10193099,41.81703071,34.97942387,42.03861982,49.002849,50.90218424
6771,39.6835443,36.64556962,62.5,40.28481013,42.12025316,41.80379747,34.96835443,42.02531646,48.98734177,50.91772152
6772,39.6835443,36.64556962,62.5,40.28481013,42.12025316,41.80379747,34.96835443,42.02531646,48.98734177,50.91772152
6773,39.70262575,36.66561215,62.51186333,40.30370136,42.13856375,41.82220816,34.98892755,42.04365707,49.00347991,50.93324897
6774,39.69006958,36.65401645,62.49209361,40.29095509,42.12523719,41.80898166,34.97786211,42.03036053,48.98798229,50.91714105
6775,39.67752134,36.67404363,62.50395194,40.30983244,42.14353462,41.82737907,34.99841922,42.04868795,49.00411002,50.93265887
6776,39.66498104,36.66245259,62.48419722,40.29709229,42.13021492,41.81415929,34.98735777,42.03539823,48.988622,50.94816688
6777,39.66498104,36.66245259,62.48419722,40.29709229,42.13021492,41.81415929,34.98735777,42.03539823,48.988622,50.94816688
6778,39.66498104,36.66245259,62.48419722,40.29709229,42.13021492,41.81415929,34.98735777,42.03539823,48.988622,50.94816688
6779,39.66498104,36.66245259,62.48419722,40.29709229,42.13021492,41.81415929,34.98735777,42.03539823,48.988622,50.94816688
6780,39.66498104,36.66245259,62.48419722,40.29709229,42.13021492,41.81415929,34.98735777,42.03539823,48.988622,50.94816688
6781,39.66498104,36.66245259,62.48419722,40.29709229,42.13021492,41.81415929,34.98735777,42.03539823,48.988622,50.94816688
6782,39.65244866,36.65086888,62.46445498,40.28436019,42.14849921,41.80094787,34.97630332,42.0221169,48.97314376,50.96366509
6783,39.65244866,36.65086888,62.46445498,40.28436019,42.14849921,41.80094787,34.97630332,42.0221169,48.97314376,50.96366509
6784,39.63992419,36.63929248,62.4763108,40.27163613,42.16677195,41.78774479,34.96525584,42.00884397,48.9892609,50.97915351
6785,39.63992419,36.63929248,62.4763108,40.27163613,42.16677195,41.78774479,34.96525584,42.00884397,48.9892609,50.97915351
6786,39.65898326,36.65929902,62.48815914,40.29049574,42.18503315,41.80612567,34.98579097,42.02715504,49.00536786,50.99463214
6787,39.64646465,36.67929293,62.46843434,40.30934343,42.20328283,41.82449495,35.00631313,42.04545455,48.98989899,51.01010101
6788,39.63395393,36.66771852,62.44872199,40.29662354,42.18996529,41.81129694,34.99526665,42.03218681,48.97443989,51.02556011
6789,39.65299685,36.68769716,62.46056782,40.31545741,42.20820189,41.829653,35.01577287,42.05047319,48.99053628,51.04100946
6790,39.65299685,36.68769716,62.46056782,40.31545741,42.20820189,41.829653,35.01577287,42.05047319,48.99053628,51.04100946
6791,39.65299685,36.68769716,62.46056782,40.31545741,42.20820189,41.829653,35.01577287,42.05047319,48.99053628,51.04100946
6792,39.64049196,36.6761274,62.47240618,40.33427941,42.22642699,41.81646168,35.00473037,42.06874803,49.00662252,51.05644907
6793,39.62799496,36.66456494,62.45271122,40.32156368,42.21311475,41.80327869,34.99369483,42.0554855,48.99117276,51.04035309
6794,39.62799496,36.66456494,62.45271122,40.32156368,42.21311475,41.80327869,34.99369483,42.0554855,48.99117276,51.04035309
6795,39.62799496,36.66456494,62.45271122,40.32156368,42.21311475,41.80327869,34.99369483,42.0554855,48.99117276,51.04035309
6796,39.61550583,36.65300977,62.43302868,40.30885597,42.1998109,41.790104,34.98266625,42.04223133,48.97573275,51.02426725
6797,39.60302457,36.64146188,62.44486452,40.32766226,42.21802142,41.77693762,34.97164461,42.06049149,48.99180844,51.03969754
6798,39.60302457,36.64146188,62.44486452,40.32766226,42.21802142,41.77693762,34.97164461,42.06049149,48.99180844,51.03969754
6799,39.60302457,36.64146188,62.44486452,40.32766226,42.21802142,41.77693762,34.97164461,42.06049149,48.99180844,51.03969754
6800,39.60302457,36.64146188,62.44486452,40.32766226,42.21802142,41.77693762,34.97164461,42.06049149,48.99180844,51.03969754
6801,39.59055118,36.62992126,62.45669291,40.31496063,42.23622047,41.76377953,34.96062992,42.07874016,49.00787402,51.05511811
6802,39.59055118,36.62992126,62.45669291,40.31496063,42.23622047,41.76377953,34.96062992,42.07874016,49.00787402,51.05511811
6803,39.59055118,36.62992126,62.45669291,40.31496063,42.23622047,41.76377953,34.96062992,42.07874016,49.00787402,51.05511811
6804,39.59055118,36.62992126,62.45669291,40.31496063,42.23622047,41.76377953,34.96062992,42.07874016,49.00787402,51.05511811
6805,39.57808564,36.64987406,62.43702771,40.33375315,42.25440806,41.78211587,34.98110831,42.09697733,48.99244332,51.07052897
6806,39.57808564,36.64987406,62.43702771,40.33375315,42.25440806,41.78211587,34.98110831,42.09697733,48.99244332,51.07052897
6807,39.57808564,36.64987406,62.43702771,40.33375315,42.25440806,41.78211587,34.98110831,42.09697733,48.99244332,51.07052897
6808,39.56562795,36.63833805,62.41737488,40.3210576,42.24110796,41.76896443,34.97009758,42.08372679,48.97702235,51.05445389
6809,39.56562795,36.63833805,62.41737488,40.3210576,42.24110796,41.76896443,34.97009758,42.08372679,48.97702235,51.05445389
6810,39.5531781,36.62680931,62.39773442,40.30837004,42.22781624,41.75582127,34.95909377,42.10195091,48.96161108,51.06985525
6811,39.5531781,36.62680931,62.39773442,40.30837004,42.22781624,41.75582127,34.95909377,42.10195091,48.96161108,51.06985525
6812,39.5531781,36.62680931,62.39773442,40.30837004,42.22781624,41.75582127,34.95909377,42.10195091,48.96161108,51.06985525
6813,39.5531781,36.62680931,62.39773442,40.30837004,42.22781624,41.75582127,34.95909377,42.10195091,48.96161108,51.06985525
6814,39.5531781,36.62680931,62.39773442,40.30837004,42.22781624,41.75582127,34.95909377,42.10195091,48.96161108,51.06985525
6815,39.5531781,36.62680931,62.39773442,40.30837004,42.22781624,41.75582127,34.95909377,42.10195091,48.96161108,51.06985525
